fecha,precio,weekday,weekday_bol
1999-12-04,30.17662,5,1
1999-12-05,29.17662,6,1
1999-12-06,30.86412,0,0
1999-12-07,29.67662,1,0
1999-12-08,29.17662,2,0
1999-12-09,30.67662,3,0
1999-12-10,31.21828666666666,4,0
1999-12-11,30.844203333333336,5,1
1999-12-12,29.17662,6,1
1999-12-13,31.57245333333333,0,0
1999-12-14,39.99537,1,0
1999-12-15,31.94745333333333,2,0
1999-12-16,32.27245333333333,3,0
1999-12-17,34.75995333333333,4,0
1999-12-18,30.94745333333333,5,1
1999-12-19,29.17662,6,1
1999-12-20,33.73911999999999,0,0
1999-12-21,33.35578666666667,1,0
1999-12-22,32.030786666666664,2,0
1999-12-23,33.25995333333331,3,0
1999-12-24,31.24044978723402,4,0
1999-12-25,29.17661999999997,5,1
1999-12-26,30.13495333333331,6,1
1999-12-27,32.84896042553189,0,0
1999-12-28,32.92661999999998,1,0
1999-12-29,34.63495333333331,2,0
1999-12-30,33.84328666666664,3,0
1999-12-31,33.16411999999999,4,0
2000-01-01,32.86812133333335,5,1
2000-01-02,33.03478800000001,6,1
2000-01-03,37.27228800000002,0,0
2000-01-04,41.68895466666668,1,0
2000-01-05,40.89312133333335,2,0
2000-01-06,36.826454666666685,3,0
2000-01-07,38.49312133333336,4,0
2000-01-08,32.28478800000001,5,1
2000-01-09,32.28478800000001,6,1
2000-01-10,32.28478800000001,0,0
2000-01-11,33.99312133333335,1,0
2000-01-12,35.90562133333335,2,0
2000-01-13,35.84312133333335,3,0
2000-01-14,36.66812133333335,4,0
2000-01-15,33.03478800000001,5,1
2000-01-16,32.28478800000001,6,1
2000-01-17,33.78478800000001,0,0
2000-01-18,38.888954666666685,1,0
2000-01-19,35.90978800000001,2,0
2000-01-20,39.03145466666668,3,0
2000-01-21,37.30791300000001,4,0
2000-01-22,35.138954666666685,5,1
2000-01-23,32.326454666666685,6,1
2000-01-24,34.30562133333334,0,0
2000-01-25,37.20978800000001,1,0
2000-01-26,44.24745466666668,2,0
2000-01-27,43.40978800000002,3,0
2000-01-28,46.02853800000002,4,0
2000-01-29,37.15770466666668,5,1
2000-01-30,35.61812133333335,6,1
2000-01-31,44.11607966666667,0,0
2000-02-01,40.13279866666668,1,0
2000-02-02,37.625132000000015,2,0
2000-02-03,34.88321533333335,3,0
2000-02-04,35.43929866666668,4,0
2000-02-05,34.59575700000001,5,1
2000-02-06,33.883257000000015,6,1
2000-02-07,37.24988200000001,0,0
2000-02-08,38.66946533333334,1,0
2000-02-09,35.882382000000014,2,0
2000-02-10,37.25742366666668,3,0
2000-02-11,36.38738200000002,4,0
2000-02-12,41.59154866666668,5,1
2000-02-13,37.968632000000014,6,1
2000-02-14,42.774882,0,0
2000-02-15,49.84154866666668,1,0
2000-02-16,48.82071533333335,2,0
2000-02-17,48.42488200000002,3,0
2000-02-18,51.93529866666668,4,0
2000-02-19,40.142007000000014,5,1
2000-02-20,37.24221533333334,6,1
2000-02-21,51.718632000000014,0,0
2000-02-22,43.17488200000002,1,0
2000-02-23,47.17446533333335,2,0
2000-02-24,44.01979866666668,3,0
2000-02-25,40.44779866666667,4,0
2000-02-26,36.26654866666668,5,1
2000-02-27,33.79988200000002,6,1
2000-02-28,34.64154866666668,0,0
2000-02-29,35.59154866666668,1,0
2000-03-01,35.935833666666674,2,0
2000-03-02,37.57200033333334,3,0
2000-03-03,34.185833666666674,4,0
2000-03-04,41.610833666666686,5,1
2000-03-05,34.14416700000001,6,1
2000-03-06,35.102500333333346,0,0
2000-03-07,35.227500333333346,1,0
2000-03-08,36.310833666666674,2,0
2000-03-09,36.20666700000001,3,0
2000-03-10,35.26916700000001,4,0
2000-03-11,34.14416700000001,5,1
2000-03-12,34.14416700000001,6,1
2000-03-13,36.14416700000001,0,0
2000-03-14,37.26916700000001,1,0
2000-03-15,37.47291700000001,2,0
2000-03-16,42.42250033333335,3,0
2000-03-17,38.16500033333335,4,0
2000-03-18,37.70666700000001,5,1
2000-03-19,35.185833666666674,6,1
2000-03-20,37.76916700000001,0,0
2000-03-21,38.97750033333335,1,0
2000-03-22,42.810833666666674,2,0
2000-03-23,51.61083366666666,3,0
2000-03-24,47.66083366666667,4,0
2000-03-25,30.228792,5,1
2000-03-26,36.84979200000001,6,1
2000-03-27,38.52695866666668,0,0
2000-03-28,38.19254200000001,1,0
2000-03-29,37.510125333333335,2,0
2000-03-30,35.36741700000001,3,0
2000-03-31,37.03150033333334,4,0
2000-04-01,37.34495466666667,5,1
2000-04-02,37.33441300000001,6,1
2000-04-03,42.58166300000001,0,0
2000-04-04,44.95941300000001,1,0
2000-04-05,42.43441300000001,2,0
2000-04-06,45.79274633333335,3,0
2000-04-07,52.20941300000001,4,0
2000-04-08,43.563079666666674,5,1
2000-04-09,36.739913,6,1
2000-04-10,51.00107966666668,0,0
2000-04-11,51.08441300000001,1,0
2000-04-12,54.21774633333335,2,0
2000-04-13,53.29691300000002,3,0
2000-04-14,51.14274633333333,4,0
2000-04-15,39.56720466666668,5,1
2000-04-16,38.098496333333344,6,1
2000-04-17,45.26357966666668,0,0
2000-04-18,48.31357966666668,1,0
2000-04-19,44.74691300000001,2,0
2000-04-20,32.873246333333334,3,0
2000-04-21,29.844121333333344,4,0
2000-04-22,39.13162133333334,5,1
2000-04-23,43.06957966666668,6,1
2000-04-24,42.68024633333334,0,0
2000-04-25,49.70941300000001,1,0
2000-04-26,56.74274633333334,2,0
2000-04-27,55.00107966666668,3,0
2000-04-28,38.26566300000001,4,0
2000-04-29,44.93857966666668,5,1
2000-04-30,36.992746333333336,6,1
2000-05-01,38.42039066666667,0,0
2000-05-02,44.041349,1,0
2000-05-03,39.35401566666666,2,0
2000-05-04,40.89305733333333,3,0
2000-05-05,45.466932333333325,4,0
2000-05-06,35.52943233333333,5,1
2000-05-07,34.970349000000006,6,1
2000-05-08,33.97522399999999,0,0
2000-05-09,40.18151566666666,1,0
2000-05-10,40.769182333333326,2,0
2000-05-11,38.88889066666666,3,0
2000-05-12,39.133599,4,0
2000-05-13,37.56705733333334,5,1
2000-05-14,34.009515666666665,6,1
2000-05-15,36.15951566666666,0,0
2000-05-16,42.214849,1,0
2000-05-17,38.595349,2,0
2000-05-18,39.55780733333333,3,0
2000-05-19,37.784724,4,0
2000-05-20,34.76205733333333,5,1
2000-05-21,30.52093233333333,6,1
2000-05-22,29.096098999999995,0,0
2000-05-23,32.94609900000001,1,0
2000-05-24,34.61693233333333,2,0
2000-05-25,32.238432333333336,3,0
2000-05-26,48.634724000000006,4,0
2000-05-27,37.966515666666666,5,1
2000-05-28,37.133599,6,1
2000-05-29,33.17526566666667,0,0
2000-05-30,32.321099,1,0
2000-05-31,35.100265666666665,2,0
2000-06-01,37.97391666666668,3,0
2000-06-02,36.967583333333344,4,0
2000-06-03,34.15341666666667,5,1
2000-06-04,36.31975000000002,6,1
2000-06-05,38.60891666666668,0,0
2000-06-06,45.59475000000001,1,0
2000-06-07,36.34262500000001,2,0
2000-06-08,42.50091666666668,3,0
2000-06-09,40.68700000000002,4,0
2000-06-10,37.21975000000002,5,1
2000-06-11,34.27058333333335,6,1
2000-06-12,38.37866666666668,0,0
2000-06-13,43.95720833333335,1,0
2000-06-14,41.32391666666668,2,0
2000-06-15,47.54029166666667,3,0
2000-06-16,43.21333333333335,4,0
2000-06-17,43.29054125000001,5,1
2000-06-18,37.90729166666667,6,1
2000-06-19,41.92804166666668,0,0
2000-06-20,41.28225000000001,1,0
2000-06-21,46.42595833333335,2,0
2000-06-22,44.34050000000001,3,0
2000-06-23,44.75716666666668,4,0
2000-06-24,41.79666666666668,5,1
2000-06-25,35.94229166666667,6,1
2000-06-26,33.51075,0,0
2000-06-27,36.71975000000001,1,0
2000-06-28,39.89691666666668,2,0
2000-06-29,34.35904166666666,3,0
2000-06-30,42.58629166666668,4,0
2000-07-01,38.83416499999999,5,1
2000-07-02,36.77020666666665,6,1
2000-07-03,38.41041499999999,0,0
2000-07-04,40.04287333333332,1,0
2000-07-05,41.34666499999999,2,0
2000-07-06,39.79674833333332,3,0
2000-07-07,38.60916499999999,4,0
2000-07-08,47.18983166666666,5,1
2000-07-09,41.18137333333332,6,1
2000-07-10,46.37999833333333,0,0
2000-07-11,47.65083166666667,1,0
2000-07-12,46.338331666666654,2,0
2000-07-13,53.12999833333333,3,0
2000-07-14,50.56749833333333,4,0
2000-07-15,42.48633166666665,5,1
2000-07-16,44.91054,6,1
2000-07-17,50.296665,0,0
2000-07-18,49.69249833333333,1,0
2000-07-19,45.17166499999999,2,0
2000-07-20,42.15358166666665,3,0
2000-07-21,43.30328999999998,4,0
2000-07-22,41.129581666666645,5,1
2000-07-23,36.644123333333326,6,1
2000-07-24,42.57608166666667,0,0
2000-07-25,47.49058166666666,1,0
2000-07-26,31.25208166666666,2,0
2000-07-27,41.14874833333332,3,0
2000-07-28,37.765581666666655,4,0
2000-07-29,49.68224833333333,5,1
2000-07-30,34.72378999999999,6,1
2000-07-31,40.15987333333332,0,0
2000-08-01,39.03539133333332,1,0
2000-08-02,47.774099666666665,2,0
2000-08-03,45.064724666666656,3,0
2000-08-04,44.668933,4,0
2000-08-05,41.62993299999999,5,1
2000-08-06,37.92301633333333,6,1
2000-08-07,38.68339133333332,0,0
2000-08-08,31.298016333333337,1,0
2000-08-09,48.27714133333333,2,0
2000-08-10,48.33968299999999,3,0
2000-08-11,43.41055799999998,4,0
2000-08-12,50.02722466666666,5,1
2000-08-13,38.98972466666666,6,1
2000-08-14,48.906308,0,0
2000-08-15,65.61047466666668,1,0
2000-08-16,56.77714133333334,2,0
2000-08-17,56.985516333333344,3,0
2000-08-18,49.902183,4,0
2000-08-19,49.152183,5,1
2000-08-20,42.19389133333332,6,1
2000-08-21,50.52722466666666,0,0
2000-08-22,58.858391333333344,1,0
2000-08-23,59.65222466666666,2,0
2000-08-24,55.96476633333334,3,0
2000-08-25,53.152058,4,0
2000-08-26,57.193683000000014,5,1
2000-08-27,40.235474666666654,6,1
2000-08-28,51.81889133333334,0,0
2000-08-29,56.44376633333334,1,0
2000-08-30,55.98534966666667,2,0
2000-08-31,56.69397466666667,3,0
2000-09-01,64.35719333333331,4,0
2000-09-02,61.40719333333332,5,1
2000-09-03,42.57369333333332,6,1
2000-09-04,38.032443333333326,0,0
2000-09-05,66.61560999999998,1,0
2000-09-06,65.86565166666664,2,0
2000-09-07,35.945359999999994,3,0
2000-09-08,61.11581833333332,4,0
2000-09-09,53.49052666666665,5,1
2000-09-10,43.07856833333333,6,1
2000-09-11,54.15302666666665,0,0
2000-09-12,45.778026666666655,1,0
2000-09-13,69.67802666666664,2,0
2000-09-14,57.36527666666665,3,0
2000-09-15,68.94435999999999,4,0
2000-09-16,60.744235,5,1
2000-09-17,51.13110999999999,6,1
2000-09-18,63.51735999999999,0,0
2000-09-19,72.57377666666666,1,0
2000-09-20,72.05135999999997,2,0
2000-09-21,73.69748499999999,3,0
2000-09-22,74.21673499999999,4,0
2000-09-23,65.88619333333332,5,1
2000-09-24,46.868651666666665,6,1
2000-09-25,73.28856833333332,0,0
2000-09-26,73.52802666666665,1,0
2000-09-27,51.13635999999999,2,0
2000-09-28,65.21960999999999,3,0
2000-09-29,71.585985,4,0
2000-09-30,42.21131833333333,5,1
2000-10-01,53.836299,6,1
2000-10-02,39.653299,0,0
2000-10-03,65.44034066666666,1,0
2000-10-04,69.85271566666667,2,0
2000-10-05,55.15625733333332,3,0
2000-10-06,60.43542399999999,4,0
2000-10-07,45.68079899999999,5,1
2000-10-08,46.16967399999999,6,1
2000-10-09,57.62796566666666,0,0
2000-10-10,49.39438233333333,1,0
2000-10-11,51.711340666666665,2,0
2000-10-12,54.98213233333332,3,0
2000-10-13,49.836340666666665,4,0
2000-10-14,45.52800733333333,5,1
2000-10-15,44.461340666666665,6,1
2000-10-16,40.15959066666666,0,0
2000-10-17,50.88217399999999,1,0
2000-10-18,50.23217399999999,2,0
2000-10-19,44.432174,3,0
2000-10-20,44.66342399999999,4,0
2000-10-21,42.425924,5,1
2000-10-22,35.30217399999999,6,1
2000-10-23,52.79467399999999,0,0
2000-10-24,51.50300733333333,1,0
2000-10-25,53.611340666666656,2,0
2000-10-26,42.27800733333333,3,0
2000-10-27,37.04467399999999,4,0
2000-10-28,40.34884066666666,5,1
2000-10-29,28.841423999999996,6,1
2000-10-30,47.06759066666666,0,0
2000-10-31,49.690924,1,0
2000-11-01,53.63870333333333,2,0
2000-11-02,48.12295333333333,3,0
2000-11-03,55.28953666666666,4,0
2000-11-04,45.28682833333334,5,1
2000-11-05,37.96570333333333,6,1
2000-11-06,39.661828333333325,0,0
2000-11-07,45.87462,1,0
2000-11-08,64.64337,2,0
2000-11-09,43.83253666666667,3,0
2000-11-10,44.35211999999999,4,0
2000-11-11,46.476703333333326,5,1
2000-11-12,36.808870000000006,6,1
2000-11-13,30.992703333333328,0,0
2000-11-14,47.72878666666666,1,0
2000-11-15,39.79562000000001,2,0
2000-11-16,60.12253666666667,3,0
2000-11-17,42.58587000000001,4,0
2000-11-18,36.985035833333335,5,1
2000-11-19,29.880119583333336,6,1
2000-11-20,47.30845083333333,0,0
2000-11-21,66.08087,1,0
2000-11-22,43.41478666666666,2,0
2000-11-23,47.56503666666666,3,0
2000-11-24,38.455036666666665,4,0
2000-11-25,39.27041166666666,5,1
2000-11-26,36.97332833333333,6,1
2000-11-27,46.19341166666667,0,0
2000-11-28,48.49328666666667,1,0
2000-11-29,46.61832833333333,2,0
2000-11-30,51.51632833333333,3,0
2000-12-01,68.03376633333332,4,0
2000-12-02,46.62209966666666,5,1
2000-12-03,34.32114133333332,6,1
2000-12-04,47.51293299999998,0,0
2000-12-05,56.199849666666665,1,0
2000-12-06,64.30430799999999,2,0
2000-12-07,56.74164133333333,3,0
2000-12-08,44.47114133333332,4,0
2000-12-09,44.51272466666666,5,1
2000-12-10,40.97126633333331,6,1
2000-12-11,63.30447466666666,0,0
2000-12-12,57.72126633333332,1,0
2000-12-13,50.304599666666654,2,0
2000-12-14,60.47118299999999,3,0
2000-12-15,52.88784966666665,4,0
2000-12-16,53.38759966666665,5,1
2000-12-17,50.47126633333332,6,1
2000-12-18,54.38793299999998,0,0
2000-12-19,51.22126633333332,1,0
2000-12-20,55.679599666666654,2,0
2000-12-21,57.55376633333332,3,0
2000-12-22,57.09543299999999,4,0
2000-12-23,57.26209966666665,5,1
2000-12-24,60.88705799999999,6,1
2000-12-25,54.56293299999999,0,0
2000-12-26,59.367099666666654,1,0
2000-12-27,62.47543299999998,2,0
2000-12-28,66.96626633333332,3,0
2000-12-29,66.05043299999998,4,0
2000-12-30,64.94209966666666,5,1
2000-12-31,57.01293299999998,6,1
2001-01-01,48.852589,0,0
2001-01-02,55.55925566666667,1,0
2001-01-03,55.51842233333334,2,0
2001-01-04,63.06092233333335,3,0
2001-01-05,55.01925566666668,4,0
2001-01-06,54.76925566666667,5,1
2001-01-07,57.56092233333335,6,1
2001-01-08,53.42758900000001,0,0
2001-01-09,53.14425566666667,1,0
2001-01-10,55.81092233333335,2,0
2001-01-11,58.68592233333335,3,0
2001-01-12,55.56096400000001,4,0
2001-01-13,70.38175566666668,5,1
2001-01-14,61.05258900000001,6,1
2001-01-15,78.67321400000002,0,0
2001-01-16,78.68796400000002,1,0
2001-01-17,81.85871400000002,2,0
2001-01-18,95.55508900000002,3,0
2001-01-19,100.06092233333337,4,0
2001-01-20,66.27758900000002,5,1
2001-01-21,57.185839000000016,6,1
2001-01-22,83.1734223333333,0,0
2001-01-23,87.065089,1,0
2001-01-24,80.56092233333335,2,0
2001-01-25,88.3317556666667,3,0
2001-01-26,87.8317556666667,4,0
2001-01-27,74.56092233333337,5,1
2001-01-28,57.25658900000001,6,1
2001-01-29,83.03583900000002,0,0
2001-01-30,92.35008900000004,1,0
2001-01-31,97.93592233333337,2,0
2001-02-01,89.89580566666666,3,0
2001-02-02,94.87572233333334,4,0
2001-02-03,76.956764,5,1
2001-02-04,61.68534733333333,6,1
2001-02-05,80.88530566666667,0,0
2001-02-06,86.24513900000001,1,0
2001-02-07,80.11497233333334,2,0
2001-02-08,78.56859733333334,3,0
2001-02-09,83.76447233333333,4,0
2001-02-10,79.97693066666669,5,1
2001-02-11,73.52693066666667,6,1
2001-02-12,82.447764,0,0
2001-02-13,88.88109733333336,1,0
2001-02-14,96.82693066666673,2,0
2001-02-15,88.85218066666671,3,0
2001-02-16,92.53159733333337,4,0
2001-02-17,93.7943473333334,5,1
2001-02-18,70.670764,6,1
2001-02-19,93.0294306666667,0,0
2001-02-20,106.11859733333334,1,0
2001-02-21,100.822764,2,0
2001-02-22,96.072764,3,0
2001-02-23,97.34359733333334,4,0
2001-02-24,88.506139,5,1
2001-02-25,76.926764,6,1
2001-02-26,88.18947233333334,0,0
2001-02-27,82.43259733333333,1,0
2001-02-28,79.22659733333334,2,0
2001-03-01,79.57744966666668,3,0
2001-03-02,84.79990800000002,4,0
2001-03-03,79.97894966666668,5,1
2001-03-04,66.61899133333334,6,1
2001-03-05,93.48894966666668,0,0
2001-03-06,83.05449133333336,1,0
2001-03-07,87.74478300000003,2,0
2001-03-08,87.56499133333337,3,0
2001-03-09,84.87278300000003,4,0
2001-03-10,74.1074496666667,5,1
2001-03-11,66.12049133333336,6,1
2001-03-12,82.5213246666667,0,0
2001-03-13,83.0588246666667,1,0
2001-03-14,82.17015800000003,2,0
2001-03-15,82.50874133333336,3,0
2001-03-16,79.53586633333337,4,0
2001-03-17,75.40103300000003,5,1
2001-03-18,58.88499133333337,6,1
2001-03-19,56.14832466666669,0,0
2001-03-20,63.839658000000014,1,0
2001-03-21,58.39265800000002,2,0
2001-03-22,51.37082466666669,3,0
2001-03-23,59.504533000000016,4,0
2001-03-24,59.21890800000003,5,1
2001-03-25,55.08140800000003,6,1
2001-03-26,59.0916996666667,0,0
2001-03-27,57.74790800000003,1,0
2001-03-28,59.435658000000025,2,0
2001-03-29,58.35611633333336,3,0
2001-03-30,56.42861633333336,4,0
2001-03-31,62.71765800000003,5,1
2001-04-01,59.143090333333326,6,1
2001-04-02,58.07409033333334,0,0
2001-04-03,61.79075699999999,1,0
2001-04-04,62.79492366666668,2,0
2001-04-05,65.68021533333335,3,0
2001-04-06,63.992715333333344,4,0
2001-04-07,66.19850700000003,5,1
2001-04-08,63.11517366666666,6,1
2001-04-09,69.86771533333336,0,0
2001-04-10,70.28146533333336,1,0
2001-04-11,70.2869236666667,2,0
2001-04-12,60.03184033333333,3,0
2001-04-13,54.53184033333332,4,0
2001-04-14,58.90684033333333,5,1
2001-04-15,60.03184033333333,6,1
2001-04-16,64.57350700000003,0,0
2001-04-17,67.2401736666667,1,0
2001-04-18,67.1151736666667,2,0
2001-04-19,67.94850700000003,3,0
2001-04-20,66.5422986666667,4,0
2001-04-21,67.6151736666667,5,1
2001-04-22,66.15684033333336,6,1
2001-04-23,68.3651736666667,0,0
2001-04-24,70.82350700000005,1,0
2001-04-25,71.44434033333334,2,0
2001-04-26,76.97767366666669,3,0
2001-04-27,81.1151736666667,4,0
2001-04-28,79.78184033333338,5,1
2001-04-29,75.37767366666667,6,1
2001-04-30,78.43225700000004,0,0
2001-05-01,64.55795866666669,1,0
2001-05-02,67.69304200000003,2,0
2001-05-03,64.10620866666669,3,0
2001-05-04,60.504708666666666,4,0
2001-05-05,47.033042,5,1
2001-05-06,46.35970866666668,6,1
2001-05-07,51.41016700000002,0,0
2001-05-08,56.06804200000002,1,0
2001-05-09,53.89437533333335,2,0
2001-05-10,58.84554200000002,3,0
2001-05-11,53.56062533333335,4,0
2001-05-12,53.90137533333336,5,1
2001-05-13,51.07912533333334,6,1
2001-05-14,53.16995866666668,0,0
2001-05-15,51.87304200000002,1,0
2001-05-16,50.88370866666668,2,0
2001-05-17,45.77637533333333,3,0
2001-05-18,48.06720866666668,4,0
2001-05-19,44.90137533333333,5,1
2001-05-20,44.94970866666667,6,1
2001-05-21,41.583458666666665,0,0
2001-05-22,44.943042,1,0
2001-05-23,47.77637533333334,2,0
2001-05-24,44.93433366666667,3,0
2001-05-25,41.801375333333326,4,0
2001-05-26,42.940792,5,1
2001-05-27,39.940792,6,1
2001-05-28,40.15137533333333,0,0
2001-05-29,41.609583666666666,1,0
2001-05-30,47.85908366666667,2,0
2001-05-31,47.993042,3,0
2001-06-01,49.176153000000006,4,0
2001-06-02,48.051153000000006,5,1
2001-06-03,47.58448633333334,6,1
2001-06-04,45.35531966666668,0,0
2001-06-05,42.876153000000016,1,0
2001-06-06,39.751153000000016,2,0
2001-06-07,38.61781966666668,3,0
2001-06-08,43.91781966666668,4,0
2001-06-09,47.37615300000001,5,1
2001-06-10,48.18448633333333,6,1
2001-06-11,47.42481966666668,0,0
2001-06-12,45.04252800000001,1,0
2001-06-13,44.38448633333334,2,0
2001-06-14,43.05948633333335,3,0
2001-06-15,43.001153000000016,4,0
2001-06-16,43.28094466666668,5,1
2001-06-17,42.32261133333335,6,1
2001-06-18,41.45948633333335,0,0
2001-06-19,42.32261133333335,1,0
2001-06-20,40.69073633333335,2,0
2001-06-21,40.079653000000015,3,0
2001-06-22,36.79761133333333,4,0
2001-06-23,37.14698633333335,5,1
2001-06-24,38.45948633333335,6,1
2001-06-25,39.91781966666668,0,0
2001-06-26,41.34761133333335,1,0
2001-06-27,40.813653000000016,2,0
2001-06-28,44.938653000000016,3,0
2001-06-29,46.792819666666674,4,0
2001-06-30,40.58448633333335,5,1
2001-07-01,38.844186000000015,6,1
2001-07-02,38.26085266666668,0,0
2001-07-03,40.30251933333334,1,0
2001-07-04,42.17501933333335,2,0
2001-07-05,46.558561000000005,3,0
2001-07-06,41.18647766666668,4,0
2001-07-07,40.76085266666668,5,1
2001-07-08,39.44001933333334,6,1
2001-07-09,41.69835266666668,0,0
2001-07-10,40.00251933333335,1,0
2001-07-11,40.682311000000006,2,0
2001-07-12,41.13585266666667,3,0
2001-07-13,38.91501933333334,4,0
2001-07-14,36.67960266666668,5,1
2001-07-15,38.50668600000001,6,1
2001-07-16,39.969186000000015,0,0
2001-07-17,36.81147766666667,1,0
2001-07-18,38.12335266666668,2,0
2001-07-19,40.29001933333334,3,0
2001-07-20,37.34418600000001,4,0
2001-07-21,38.51085266666667,5,1
2001-07-22,34.42751933333334,6,1
2001-07-23,37.59318600000001,0,0
2001-07-24,57.281686000000015,1,0
2001-07-25,40.43772766666667,2,0
2001-07-26,37.17335266666668,3,0
2001-07-27,36.78160266666668,4,0
2001-07-28,42.81839433333335,5,1
2001-07-29,36.76085266666667,6,1
2001-07-30,38.19835266666667,0,0
2001-07-31,38.35251933333334,1,0
2001-08-01,38.71104566666666,2,0
2001-08-02,37.64854566666666,3,0
2001-08-03,39.37354566666666,4,0
2001-08-04,35.01729566666666,5,1
2001-08-05,42.37354566666665,6,1
2001-08-06,40.58187899999999,0,0
2001-08-07,38.20687899999999,1,0
2001-08-08,37.456879,2,0
2001-08-09,37.87354566666666,3,0
2001-08-10,35.94854566666667,4,0
2001-08-11,38.894379,5,1
2001-08-12,35.531879,6,1
2001-08-13,37.71521233333333,0,0
2001-08-14,40.33437900000001,1,0
2001-08-15,44.13604566666667,2,0
2001-08-16,40.852587333333325,3,0
2001-08-17,45.26104566666668,4,0
2001-08-18,41.40687899999999,5,1
2001-08-19,31.87354566666666,6,1
2001-08-20,31.893628999999997,0,0
2001-08-21,38.43604566666666,1,0
2001-08-22,44.50625399999999,2,0
2001-08-23,43.37354566666665,3,0
2001-08-24,42.93542066666666,4,0
2001-08-25,36.906879,5,1
2001-08-26,37.64437899999999,6,1
2001-08-27,37.97354566666666,0,0
2001-08-28,37.74212899999999,1,0
2001-08-29,38.63812899999999,2,0
2001-08-30,38.72771233333333,3,0
2001-08-31,39.97771233333332,4,0
2001-09-01,43.33736866666667,5,1
2001-09-02,48.202243666666654,6,1
2001-09-03,52.44803533333332,0,0
2001-09-04,52.01249366666665,1,0
2001-09-05,57.78386866666665,2,0
2001-09-06,58.89886866666665,3,0
2001-09-07,45.011452,4,0
2001-09-08,42.67836866666667,5,1
2001-09-09,37.45041033333334,6,1
2001-09-10,47.333910333333314,0,0
2001-09-11,51.06653533333332,1,0
2001-09-12,42.766368666666665,2,0
2001-09-13,42.599702,3,0
2001-09-14,40.516368666666665,4,0
2001-09-15,37.80403533333335,5,1
2001-09-16,37.56236866666666,6,1
2001-09-17,41.37486866666666,0,0
2001-09-18,46.170702,1,0
2001-09-19,43.96236866666666,2,0
2001-09-20,48.52795199999999,3,0
2001-09-21,49.97028533333333,4,0
2001-09-22,44.69986866666665,5,1
2001-09-23,40.19153533333333,6,1
2001-09-24,46.787160333333325,0,0
2001-09-25,46.983202,1,0
2001-09-26,43.18695200000001,2,0
2001-09-27,45.99153533333333,3,0
2001-09-28,41.89153533333334,4,0
2001-09-29,41.041535333333336,5,1
2001-09-30,41.00403533333333,6,1
2001-10-01,40.80777166666668,0,0
2001-10-02,45.897355000000005,1,0
2001-10-03,45.65948,2,0
2001-10-04,49.98768833333335,3,0
2001-10-05,49.25277166666666,4,0
2001-10-06,45.69152166666668,5,1
2001-10-07,46.43052166666667,6,1
2001-10-08,48.125855,0,0
2001-10-09,46.26643833333335,1,0
2001-10-10,45.97527166666666,2,0
2001-10-11,46.562355,3,0
2001-10-12,48.33106333333334,4,0
2001-10-13,49.32802166666668,5,1
2001-10-14,43.90339666666667,6,1
2001-10-15,45.21552166666667,0,0
2001-10-16,49.33523,1,0
2001-10-17,51.125980000000006,2,0
2001-10-18,44.67898,3,0
2001-10-19,45.38910500000001,4,0
2001-10-20,47.53077166666668,5,1
2001-10-21,45.71818833333334,6,1
2001-10-22,55.001480000000015,0,0
2001-10-23,54.04468833333334,1,0
2001-10-24,51.90985500000002,2,0
2001-10-25,37.422355,3,0
2001-10-26,42.805688333333336,4,0
2001-10-27,44.96818833333334,5,1
2001-10-28,37.534855,6,1
2001-10-29,52.65152166666669,0,0
2001-10-30,44.455688333333335,1,0
2001-10-31,48.55568833333334,2,0
2001-11-01,49.02546133333333,3,0
2001-11-02,49.192128,4,0
2001-11-03,39.054628000000015,5,1
2001-11-04,33.13425300000001,6,1
2001-11-05,37.24871133333334,0,0
2001-11-06,40.821753000000015,1,0
2001-11-07,46.23587799999999,2,0
2001-11-08,44.73558633333335,3,0
2001-11-09,34.55971133333335,4,0
2001-11-10,46.83796133333334,5,1
2001-11-11,38.179711333333344,6,1
2001-11-12,43.567128,0,0
2001-11-13,39.743378000000014,1,0
2001-11-14,40.522503000000015,2,0
2001-11-15,37.21079466666668,3,0
2001-11-16,37.65662800000002,4,0
2001-11-17,38.59212800000002,5,1
2001-11-18,34.647294666666674,6,1
2001-11-19,39.73087800000001,0,0
2001-11-20,41.84212800000002,1,0
2001-11-21,36.66746133333334,2,0
2001-11-22,36.00129466666667,3,0
2001-11-23,37.47337800000002,4,0
2001-11-24,36.585878000000015,5,1
2001-11-25,31.203586333333337,6,1
2001-11-26,42.356086333333344,0,0
2001-11-27,39.70879466666669,1,0
2001-11-28,31.363544666666684,2,0
2001-11-29,33.897919666666674,3,0
2001-11-30,31.06441966666668,4,0
2001-12-01,30.478119000000003,5,1
2001-12-02,33.07703566666668,6,1
2001-12-03,33.85070233333334,0,0
2001-12-04,34.87153566666668,1,0
2001-12-05,32.031952333333344,2,0
2001-12-06,33.06736900000001,3,0
2001-12-07,34.33820233333334,4,0
2001-12-08,33.159160666666686,5,1
2001-12-09,34.51803566666668,6,1
2001-12-10,39.725910666666685,0,0
2001-12-11,39.87191066666668,1,0
2001-12-12,43.93403566666669,2,0
2001-12-13,43.47986900000001,3,0
2001-12-14,44.11736900000002,4,0
2001-12-15,39.97570233333335,5,1
2001-12-16,42.25903566666668,6,1
2001-12-17,41.87986900000002,0,0
2001-12-18,39.07153566666668,1,0
