fecha,precio,precio_pred
2015-01-07,230.15617566666663,127.3199288602336
2015-01-08,228.4052646666668,125.65296807086213
2015-01-09,199.30469166666657,123.99087997591772
2015-01-10,204.11797833333333,122.33363463587906
2015-01-11,201.7522743333333,120.68120229518368
2015-01-12,196.13868,125.15101924172559
2015-01-13,194.31058499999992,123.50812436321982
2015-01-14,187.29111133333336,121.86995430985415
2015-01-15,171.4592396666667,120.23648005066741
2015-01-16,224.06949233333333,118.60767273307465
2015-01-17,204.73276100000007,116.98350368177123
2015-01-18,179.42927499999996,115.3639443976435
2015-01-19,171.21535100000008,119.86643241731426
2015-01-20,170.5381093333334,118.25600786955472
2015-01-21,185.263544,116.65010863798335
2015-01-22,171.41595399999997,115.04870691749102
2015-01-23,164.5260993333333,113.4517750738128
2015-01-24,159.62243500000002,111.85928564247827
2015-01-25,151.49814899999993,110.27121132776823
2015-01-26,156.7713503333334,114.80499086230583
2015-01-27,171.72501400000002,113.225665563514
2015-01-28,164.31181966666668,111.65067449635946
2015-01-29,154.90997300000006,110.07999102982271
2015-01-30,187.32593666666665,108.51358869651442
2015-01-31,166.82963766666666,106.9514411916701
2015-02-01,166.52043266666672,105.39352237215084
2015-02-02,156.2160083333334,109.95727211607823
2015-02-03,181.207749,108.40773287933531
2015-02-04,171.525181,106.8623448583538
2015-02-05,178.254002,105.32108254662705
2015-02-06,179.22465466666665,103.7839205943693
2015-02-07,176.60433499999996,102.25083380755258
2015-02-08,164.06618433333335,100.72179714694978
2015-02-09,151.388336,105.3142515878115
2015-02-10,166.6348266666666,103.79324067640859
2015-02-11,165.77541433333326,102.27620569286091
2015-02-12,164.99304833333338,100.76312220769142
2015-02-13,158.0801453333333,99.25396594152626
2015-02-14,138.714195,97.7487127641724
2015-02-15,127.57983899999994,96.24733869370111
2015-02-16,131.36377599999997,100.86728575616497
2015-02-17,135.90635199999994,99.37359854218033
2015-02-18,154.10421366666665,97.88371936979568
2015-02-19,166.5976546666667,96.39762484108527
2015-02-20,164.81234399999997,94.91529170188828
2015-02-21,163.86047566666664,93.43669684092549
2015-02-22,174.707865,91.96181728892141
2015-02-23,182.893109,96.60809607835974
2015-02-24,183.4622763333333,95.14057880010412
2015-02-25,200.31880466666652,93.67670876630447
2015-02-26,189.685232,92.21646356702834
2015-02-27,190.310079,90.75982093003766
2015-02-28,169.667886,89.30675871994268
2015-03-01,172.07583600000007,87.85725493736116
2015-03-02,184.56070033333333,92.52875357871072
2015-03-03,196.0063666666668,91.08630119286616
2015-03-04,209.4961673333333,89.6473420441022
2015-03-05,231.253941,88.21185466876105
2015-03-06,218.2726186666668,86.77981773506497
2015-03-07,206.1538943333333,85.3512100423061
2015-03-08,193.3848046666666,83.9260105200411
2015-03-09,215.742192,88.6216640879187
2015-03-10,209.25562100000005,87.20321821237219
2015-03-11,209.1387576666666,85.78811806959699
2015-03-12,223.1184626666667,84.3763431022528
2015-03-13,228.75061233333324,82.96787287931078
2015-03-14,224.07091866666667,81.5626870952773
2015-03-15,208.85835433333327,80.16076556942281
2015-03-16,242.51648733333323,84.87955410564314
2015-03-17,234.5468446666668,83.48410104918553
2015-03-18,220.1435503333333,82.09185244965961
2015-03-19,220.88792866666668,80.7027886177728
2015-03-20,191.7885543333333,79.31688998521022
2015-03-21,176.74247600000004,77.93413710389162
2015-03-22,171.220064,76.5545106452324
2015-03-23,157.8529246666666,81.29545726003757
2015-03-24,170.72608133333338,79.92202613525978
2015-03-25,204.9329453333333,78.55166415704242
2015-03-26,200.31558633333336,77.1843524674866
2015-03-27,192.37447,75.82007232456293
2015-03-28,210.8349456666667,74.45880510139946
2015-03-29,216.2004780000001,73.10053228557427
2015-03-30,217.7445240000001,77.86270133904017
2015-03-31,211.62436233333324,76.51036225491372
2015-04-01,186.2019406666666,75.16096272054875
2015-04-02,173.40464199999994,73.81448467433401
2015-04-03,171.66761166666663,72.47091016563499
2015-04-04,189.3449503333333,71.13022135411212
2015-04-05,187.373078,69.79240050904305
2015-04-06,183.115959,74.57489586927714
2015-04-07,182.089178,73.24275820005398
2015-04-08,187.82554266666668,71.9134359561063
2015-04-09,188.15099333333345,70.5869118384866
2015-04-10,174.9660523333333,69.26316865453816
2015-04-11,171.15858433333332,67.94218931724184
2015-04-12,167.18638000000007,66.6239568445671
2015-04-13,185.750009,71.42592021945488
2015-04-14,197.1441093333333,70.1131309466644
2015-04-15,160.26155799999998,68.80303821590411
2015-04-16,152.57300066666664,67.49562545868636
2015-04-17,136.86331166666665,66.19087620832603
2015-04-18,134.0676083333333,64.88877409931497
2015-04-19,128.94259466666674,63.58930286670042
2015-04-20,128.88432600000004,68.40991220609511
2015-04-21,142.48238299999997,67.11565433055118
2015-04-22,130.07676733333332,65.823979133718
2015-04-23,159.147824,64.53487074672356
2015-04-24,163.60196799999997,63.24831339819966
2015-04-25,145.5611373333334,61.96429141368293
2015-04-26,155.50266866666666,60.68278921501923
2015-04-27,138.55813733333332,65.52125718040008
2015-04-28,146.21793133333338,64.24474820126237
2015-04-29,134.33988633333337,62.97071284547197
2015-04-30,136.67294,61.69913591423077
2015-05-01,163.3261846666667,60.43000230212736
2015-05-02,158.9826596666667,59.16329699656318
2015-05-03,155.79208166666663,57.89900507718227
2015-05-04,172.4059956666666,62.75457757593253
2015-05-05,171.0403296666667,61.49506803399034
2015-05-06,179.27694000000008,60.23792766496887
2015-05-07,200.75870300000008,58.98314191184958
2015-05-08,195.690434,57.7306963070573
2015-05-09,211.50864066666665,56.480576471910666
2015-05-10,219.13658700000005,55.232768116075874
2015-05-11,266.18336933333336,60.10472289765193
2015-05-12,304.8477300000002,58.86149498011901
2015-05-13,323.46385533333347,57.620536195570445
2015-05-14,381.4932706666666,56.38183260166768
2015-05-15,447.0349373333333,55.145370341738754
2015-05-16,459.7446959999999,53.91113564425188
2015-05-17,313.5066016666667,52.679114822292306
2015-05-18,389.0974373333333,57.56676013367049
2015-05-19,327.2915773333334,56.339126337893205
2015-05-20,230.54822733333324,55.11366585941819
2015-05-21,213.77190933333333,53.89036534463162
2015-05-22,217.7893063333333,52.669211521968904
2015-05-23,218.91125866666664,51.450191201410554
2015-05-24,205.0875393333333,50.2332912739811
2015-05-25,246.665902,55.13596457187921
2015-05-26,290.565284,53.923266425470615
2015-05-27,304.98191966666667,52.712649826564494
2015-05-28,334.5180756666666,51.50410198541243
2015-05-29,287.2339023333334,50.297610190850676
2015-05-30,239.665252,49.09316180981727
2015-05-31,204.84626433333324,47.890744286872135
2015-06-01,195.071138,52.807811004348224
2015-06-02,196.7761856666667,51.60941783936534
2015-06-03,217.50054433333327,50.41301832712728
2015-06-04,223.04696400000003,49.21860021794144
2015-06-05,214.2321216666666,48.026151337381606
2015-06-06,199.6709746666667,46.83565958582543
2015-06-07,184.78712633333336,45.64711293799484
2015-06-08,180.84762066666664,50.577965303127264
2015-06-09,183.07548933333328,49.39327308200952
2015-06-10,188.89926366666663,48.21049033029482
2015-06-11,198.72669433333328,47.02960531554214
2015-06-12,206.4686663333333,45.85060637739869
2015-06-13,186.12306766666669,44.67348192715691
2015-06-14,167.7712886666666,43.49822044731424
2015-06-15,174.6878606666667,48.44227635176372
2015-06-16,213.0755083333333,47.270706542846966
2015-06-17,221.565206,46.10096557469027
2015-06-18,215.83149766666668,44.93304221026292
2015-06-19,205.79514099999992,43.76692528157843
2015-06-20,192.1667153333333,42.602603689270296
2015-06-21,149.8684366666667,41.44006640217034
2015-06-22,181.6708376666667,46.39676831751774
2015-06-23,161.62596933333336,45.23776681803045
2015-06-24,164.23633766666663,44.080516935259475
2015-06-25,196.958224,42.92500790666535
2015-06-26,196.43512199999995,41.77122903583742
2015-06-27,170.05540799999997,40.61916969208747
2015-06-28,92.72833133333336,39.46881931004588
2015-06-29,137.21753433333336,44.4376332498884
2015-06-30,175.58118866666666,43.29066935442506
2015-07-01,194.73730066666675,42.14538311247201
2015-07-02,180.657794,41.001764215945336
2015-07-03,190.60161433333337,39.85980242009757
2015-07-04,193.4402690000001,38.719487543128544
2015-07-05,197.9695673333333,37.58080946579855
2015-07-06,241.102411,42.561223991672065
2015-07-07,240.15766,41.42578940422353
2015-07-08,245.92570033333345,40.291961630225885
2015-07-09,232.86110066666663,39.15973079686106
2015-07-10,244.4544046666668,38.02908709197303
2015-07-11,220.8200126666668,36.900020763695046
2015-07-12,204.8356956666668,35.772522120079174
2015-07-13,218.40947200000005,40.76404738935622
2015-07-14,224.5989803333333,39.639655277057685
2015-07-15,228.7163449999999,38.51680212942029
2015-07-16,243.58484866666663,37.39547849051242
2015-07-17,236.32088166666665,36.27567496250299
2015-07-18,234.89244400000004,35.15738220530446
2015-07-19,186.755124,34.04059093621798
2015-07-20,156.17327066666664,39.04275779020888
2015-07-21,188.5972426666667,37.92894187704406
2015-07-22,211.87917200000007,36.816599944711875
2015-07-23,214.87527600000007,35.705722936563845
2015-07-24,174.21660999999995,34.596301851598696
2015-07-25,160.5205296666667,33.48832774412042
2015-07-26,189.5165626666667,32.38179172339844
2015-07-27,214.731185,37.39415081395797
2015-07-28,173.23509533333336,36.290464512732186
2015-07-29,222.8381753333333,35.18818995249684
2015-07-30,160.4569026666666,34.0873184590266
2015-07-31,163.01853699999995,32.987841411393575
2015-08-01,151.99562766666662,31.88975024163986
2015-08-02,135.83443199999996,30.79303643445202
2015-08-03,198.48666133333336,35.815157387465696
2015-08-04,207.625497,34.721172968432
2015-08-05,237.60454733333336,33.62854067866619
2015-08-06,211.32595566666657,32.53725221021797
2015-08-07,179.963653,31.44729930618401
2015-08-08,182.174762,30.358673760394232
2015-08-09,182.14485566666664,29.2713674171001
2015-08-10,202.43668966666667,34.30283803129287
2015-08-11,211.707993,33.21814582588353
2015-08-12,198.0149343333333,32.134748655165
2015-08-13,201.05746533333328,31.052638561995835
2015-08-14,215.45801266666672,29.971807638126055
2015-08-15,204.92376833333336,28.892248023896684
2015-08-16,185.47136300000008,27.813951907941217
2015-08-17,175.95061066666668,32.85437738751693
2015-08-18,180.8503320000001,31.778585025697826
2015-08-19,170.38886600000012,30.70403301484976
2015-08-20,179.4713743333333,29.630713733827015
2015-08-21,201.1799546666668,28.558619608310824
2015-08-22,158.54330833333333,27.487743110521656
2015-08-23,141.496392,26.41807675893326
2015-08-24,191.133606,31.467078978616517
2015-08-25,202.1505163333333,30.399810658444846
2015-08-26,171.65828866666666,29.33373031458167
2015-08-27,172.81506499999998,28.26883064768933
2015-08-28,151.97055933333326,27.20510440327982
2015-08-29,146.14441300000004,26.142544371439207
2015-08-30,150.999684,25.08114338655378
2015-08-31,193.9813623333333,30.138360187665864
2015-09-01,240.85793733333333,29.079255975691186
2015-09-02,247.32865199999995,28.02128957691818
2015-09-03,262.56219400000003,26.964454000228674
2015-09-04,261.5496836666665,25.908742297460346
2015-09-05,260.31688999999994,24.85414756314279
2015-09-06,257.36343166666666,23.800662934235188
2015-09-07,261.76822133333343,28.865747450493668
2015-09-08,256.50511500000005,27.814462611700062
2015-09-09,250.92866066666667,26.764267541172572
2015-09-10,220.94638466666672,25.715155542997746
2015-09-11,234.63679466666665,24.66711996240413
2015-09-12,238.37858966666667,23.6201541855095
2015-09-13,214.98120500000005,22.5742516390696
2015-09-14,271.0859336666668,27.64687165085651
2015-09-15,286.62610433333344,26.60307600689834
2015-09-16,300.77683666666684,25.560324115000782
2015-09-17,312.66267700000003,24.518609561989873
2015-09-18,299.78157466666653,23.47792597409641
2015-09-19,318.67478666666665,22.438267016713837
2015-09-20,331.557515,21.399626394157615
2015-09-21,426.909001,26.479463710054087
2015-09-22,706.120066,25.442841024590713
2015-09-23,897.5625150000001,24.407218018047985
2015-09-24,804.0080136666666,23.372588548052573
2015-09-25,870.6458483333334,22.33894650997201
2015-09-26,930.3812649999996,21.306285836682804
2015-09-27,919.812515,20.274600498339968
2015-09-28,966.3638679999996,25.361350362776005
2015-09-29,966.8941813333332,24.331597752761137
2015-09-30,947.0541143333336,23.302802609545235
2015-10-01,1223.7582149999998,22.27495905012086
2015-10-02,1631.7736606666674,21.24806122762779
2015-10-03,1892.828736,20.222103331130953
2015-10-04,1705.0726683333337,19.197079585399656
2015-10-05,1803.799301,24.29045011131627
2015-10-06,1846.631669,23.26727748314606
2015-10-07,1847.6787360000003,22.24502189208865
2015-10-08,1942.6927996666664,21.223677703550592
2015-10-09,1866.3829026666672,20.203239317559316
2015-10-10,966.8024279999996,19.18370116855042
2015-10-11,608.3744363333332,18.165057725156263
2015-10-12,1022.166131,23.26476935062387
2015-10-13,1183.5832776666666,22.24789886009399
2015-10-14,1233.933319333333,21.23190668416172
2015-10-15,1013.1233193333338,20.216787426158152
2015-10-16,1004.3700276666664,19.202535722573355
2015-10-17,885.4587719999998,18.189146242852672
2015-10-18,553.7906713333335,17.176613689194212
2015-10-19,613.8164350000002,22.282398656975655
2015-10-20,711.7282163333333,21.271564192042103
2015-10-21,781.1431109999999,20.261570954275488
2015-10-22,793.8816109999999,19.252413774884904
2015-10-23,800.2812360000004,18.244087516838277
2015-10-24,794.9506943333334,17.23658707466724
2015-10-25,794.2126943333336,16.2299073742732
2015-10-26,788.6499750000002,21.341509233362594
2015-10-27,790.4005693333335,20.33645591874324
2015-10-28,800.8952359999998,19.332208309902107
2015-10-29,800.7798193333334,18.328761456303997
2015-10-30,801.4002933333331,17.326110437831506
2015-10-31,800.832986,16.324250364598136
2015-11-01,810.7219133333332,15.323176376762554
2015-11-02,810.0090613333333,20.44034950497199
2015-11-03,796.2024509999998,19.440833227666673
2015-11-04,810.0095613333333,18.44208863466563
2015-11-05,806.0569363333333,17.444110984473383
2015-11-06,792.2104719999998,16.44689556472783
2015-11-07,734.6322576666668,15.450437692021248
2015-11-08,557.1160869999999,14.454732711722404
2015-11-09,695.0549923333332,19.577241858427755
2015-11-10,682.6969463333336,18.58302881327361
2015-11-11,712.8952000000003,17.589554867529657
2015-11-12,700.5526563333332,16.59681547991328
2015-11-13,668.263423,15.604806137045063
2015-11-14,740.4512606666667,14.613522353277366
2015-11-15,822.4445613333332,13.622959670523922
2015-11-16,822.8814570000004,18.75057951871851
2015-11-17,822.2750613333333,17.761445773134547
2015-11-18,822.340811333333,16.77301991798598
2015-11-19,822.441061333333,15.785297603748937
2015-11-20,796.8568529999999,14.79827450762452
2015-11-21,821.4876030000001,13.811946333374605
2015-11-22,604.8551100000001,12.826308811158643
2015-11-23,745.170536,17.95882355799949
2015-11-24,724.6452523333336,16.974554635110103
2015-11-25,818.7541649999998,15.990963711501484
2015-11-26,817.909103,15.008046621311362
2015-11-27,816.9767280000001,14.025799224273957
2015-11-28,810.624561333333,13.044217405562721
2015-11-29,809.0783946666667,12.063297075634026
2015-11-30,814.1449779999997,17.20050003069984
2015-12-01,815.1707623333335,16.220890510061224
2015-12-02,816.8703456666666,15.241930359723066
2015-12-03,809.0814289999997,14.263615589729454
2015-12-04,811.3316789999998,13.28594223464015
2015-12-05,800.108679,12.308906353379948
2015-12-06,737.9605846666665,11.332504029088977
2015-12-07,719.5846009999997,16.474197229601938
2015-12-08,671.0086680000003,15.499050364788113
2015-12-09,664.4422409999999,14.524525450172577
2015-12-10,641.4805643333335,13.55061866427802
2015-12-11,655.8372209999999,12.57732620910761
2015-12-12,613.2506510000002,11.60464431000072
2015-12-13,563.4575516666664,10.632569215489552
2015-12-14,629.8968990000003,15.778563057784645
2015-12-15,547.6331533333332,14.807690410121147
2015-12-16,575.4517523333334,13.837413450386217
2015-12-17,535.4978863333334,12.867728518467016
2015-12-18,588.0535456666664,11.898631976739715
2015-12-19,637.3952740000001,10.930120209931298
2015-12-20,618.0279236666669,9.962189624982235
2015-12-21,712.6692623333332,15.112302511538035
2015-12-22,702.1112449999997,14.145523599301468
2015-12-23,717.680641333333,13.179315221665933
2015-12-24,693.2456789999998,12.21367387306934
2015-12-25,474.2570489999999,11.248596069488997
2015-12-26,509.0496483333331,10.284078348309245
2015-12-27,535.5211503333334,9.320117268189943
2015-12-28,452.62137666666666,14.474175269563755
2015-12-29,404.801407,13.51131723199413
2015-12-30,472.9553206666667,12.549005637814345
2015-12-31,409.5458456666665,11.58723712948705
2016-01-01,407.5659666666666,10.626008370104781
2016-01-02,407.6279173333333,9.665316043263177
2016-01-03,499.32920733333344,8.70515685293502
2016-01-04,535.1409696666664,13.86299338397305
2016-01-05,573.1297353333333,12.90389065947342
2016-01-06,633.4549613333337,11.9453113044202
2016-01-07,629.5375406666668,10.987252103050336
2016-01-08,587.2485233333333,10.029709859359546
2016-01-09,496.745419666667,9.072681396980903
2016-01-10,533.0209020000001,8.116163559064171
2016-01-11,540.9243866666666,13.277619068783933
2016-01-12,659.9492673333333,12.32211308670828
2016-01-13,685.1549149999996,11.367108374448543
2016-01-14,770.7685406666666,10.412601852029452
2016-01-15,693.8068243333336,9.458590458400177
2016-01-16,621.6373703333335,8.50507115131804
2016-01-17,536.5066236666665,7.552040907232957
2016-01-18,680.0212263333334,12.716962581800608
2016-01-19,569.7708740000002,11.764901467256182
2016-01-20,542.393790666667,10.813320456069096
2016-01-21,496.81254066666673,9.862216598318128
2016-01-22,556.146082,8.911586962207398
2016-01-23,581.7914596666666,7.961428633954995
2016-01-24,557.2477789999998,7.011738717682286
2016-01-25,601.1662783333333,12.179980195931956
2016-01-26,519.5051943333334,11.231218487046553
2016-01-27,457.8119743333333,10.282916608828007
2016-01-28,461.0212153333332,9.335071735917525
2016-01-29,462.4581863333332,8.387681060316304
2016-01-30,448.66849900000005,7.440741791278846
2016-01-31,432.5642800000001,6.4942511552069675
2016-02-01,442.09941266666686,11.66567225617246
2016-02-02,447.41965033333344,10.720070633300264
2016-02-03,447.1119046666665,9.774909424432575
2016-02-04,455.78073066666656,8.830185923513294
2016-02-05,457.8832593333334,7.885897441113273
2016-02-06,467.0124466666667,6.942041304328143
2016-02-07,442.2999183333334,5.998614856676786
2016-02-08,428.9719703333335,11.173081318628453
2016-02-09,408.73929466666686,10.23050634499036
2016-02-10,420.6769973333333,9.288353188576183
2016-02-11,446.60470033333326,8.346619257594881
2016-02-12,457.2228676666666,7.4053019761802785
2016-02-13,498.1023466666669,6.464398784293211
2016-02-14,539.085015,5.523907137624279
2016-02-15,609.9823799999999,10.701290368125235
2016-02-16,694.8971999999999,9.761614241400803
2016-02-17,854.2416586666667,8.822342120381395
2016-02-18,863.9554086666666,7.883471522716103
2016-02-19,866.3915753333335,6.944999981306455
2016-02-20,868.2497003333336,6.006925044212679
2016-02-21,868.2194086666669,5.0692442745605675
2016-02-22,780.6389363333334,10.249421111076947
2016-02-23,758.0199406666666,9.312521425485555
2016-02-24,868.2508253333334,8.376008686183779
2016-02-25,868.2509086666668,7.439880515639668
2016-02-26,868.2517836666667,6.504134550929657
2016-02-27,868.7369109999998,5.568768443648798
2016-02-28,868.2458253333334,4.633779859821553
2016-02-29,868.6544460000001,9.816632340441172
2016-03-01,867.6794786666668,8.882391858869456
2016-03-02,853.5282703333334,7.948521984517356
2016-03-03,867.679062,7.015020440245825
2016-03-04,848.1819370000003,6.08188496290735
2016-03-05,867.6548120000001,5.149113303259977
2016-03-06,867.6770620000002,4.216703225881872
2016-03-07,841.305437,9.402118369714438
2016-03-08,862.0332703333332,8.470424805465804
2016-03-09,774.1136580000001,7.539086199295122
2016-03-10,884.365687,6.608100370217084
2016-03-11,884.3645203333332,5.677465150647122
2016-03-12,882.1500203333335,4.7471783863190495
2016-03-13,884.2151036666669,3.81723793620324
2016-03-14,883.8448953333335,9.005107533053323
2016-03-15,883.4118120000003,8.07585334081324
2016-03-16,883.8318536666669,7.146939118305081
2016-03-17,882.3453236666664,6.218362776637129
2016-03-18,874.2436036666669,5.2901222397525425
2016-03-19,843.2058120000002,4.3622154443504915
2016-03-20,807.4602703333334,3.4346403398077783
2016-03-21,764.2022583333331,8.624860748728976
2016-03-22,757.7373536666668,7.697942924356892
2016-03-23,687.7408953333332,6.7713507142638
2016-03-24,686.9219370000001,5.845082117762855
2016-03-25,764.2474786666668,4.919135146460127
2016-03-26,819.1852286666668,3.9935078241790674
2016-03-27,792.4743536666668,3.068198186885434
2016-03-28,822.7197703333336,8.260670143240725
2016-03-29,798.8061056666667,7.3359900320159115
2016-03-30,796.8521833333335,6.411621785785913
2016-03-31,796.3846453333334,5.487563488344247
2016-04-01,804.1285656666669,4.563813235258267
2016-04-02,740.1688989999998,3.6403691337968187
2016-04-03,595.9245143333335,2.717229302858345
2016-04-04,682.5105239999998,7.911857733527457
2016-04-05,623.3230256666665,6.989320846491801
2016-04-06,590.9284596666669,6.0670826557396484
2016-04-07,563.0368990000001,5.145141325977639
2016-04-08,486.292149,4.2234950331890895
2016-04-09,417.6956420000001,3.3021419645647043
2016-04-10,368.4200676666667,2.3810803184337166
2016-04-11,350.4070716666666,7.577774164823478
2016-04-12,329.74349900000004,6.657290002879326
2016-04-13,295.4041536666667,5.737091924565151
2016-04-14,227.81882933333347,4.817178172084099
2016-04-15,196.74203066666664,3.897546998439833
2016-04-16,171.89317500000007,2.9781966673701614
2016-04-17,166.59772133333337,2.059125453281089
2016-04-18,165.24361566666667,7.257797501809299
2016-04-19,163.7932033333333,6.339279387244888
2016-04-20,171.34327333333331,5.421035276234791
2016-04-21,173.14872966666667,4.503063485206322
2016-04-22,180.87264733333333,3.5853623409312503
2016-04-23,180.76365866666663,2.6679301804622355
2016-04-24,193.1717526666666,1.7507653510696608
2016-04-25,232.471646,6.951332070806885
2016-04-26,212.21317200000007,6.034696985935725
2016-04-27,186.38566833333337,5.1183243346326215
2016-04-28,177.214159,4.202212504414887
2016-04-29,170.1206353333333,3.2863598927074893
2016-04-30,157.02052333333333,2.3707649067821697
2016-05-01,151.77359233333323,1.4554259636969435
2016-05-02,147.13610366666663,6.657807350864
2016-05-03,145.847248,5.742975783477825
2016-05-04,157.3959083333334,4.828395568223977
2016-05-05,152.02085466666665,3.9140651607079464
2016-05-06,130.26272500000002,2.9999830260245224
2016-05-07,142.36706233333325,2.0861476386994777
2016-05-08,133.52867866666668,1.1725574826316292
2016-05-09,136.39679233333337,6.3766769116632736
2016-05-10,132.8035813333333,5.463572707010835
2016-05-11,124.55689433333336,4.550709240976147
2016-05-12,120.51133,3.638085034377812
2016-05-13,111.739356,2.7256986171230295
2016-05-14,112.73126099999998,1.8135485281517614
2016-05-15,118.46001166666667,0.9016333153812255
2016-05-16,154.439368,6.10741739627877
2016-05-17,132.57512199999994,5.195967615294936
2016-05-18,137.56056033333334,4.284748407577144
2016-05-19,142.33038033333338,3.3737583564034335
2016-05-20,159.94891866666669,2.4629960537566724
2016-05-21,146.70607366666658,1.552460100271075
2016-05-22,140.6118526666667,0.6421491051790413
2016-05-23,150.90549533333342,5.84952754688636
2016-05-24,147.61214033333337,4.939662330407586
2016-05-25,156.79720833333326,4.030017951082026
2016-05-26,154.19187133333335,3.1205930520097667
2016-05-27,155.96102066666663,2.2113862846281584
2016-05-28,151.17495933333336,1.302396308660585
2016-05-29,136.66032166666665,0.39362179206555403
2016-05-30,132.26943466666663,5.602527271614127
2016-05-31,132.3456786666667,4.694179710327515
2016-06-01,137.33699299999992,3.78604366119527
2016-06-02,142.20372199999994,2.878117824613499
2016-06-03,117.33102800000006,1.9704009089635255
2016-06-04,182.36090333333345,1.0628916305628255
2016-06-05,120.352463,0.1555887136162628
2016-06-06,154.6475593333333,5.365956750795659
2016-06-07,153.17347100000006,4.459062760679513
2016-06-08,179.02819300000002,3.552371351473297
2016-06-09,184.3250243333333,2.645881278449778
2016-06-10,172.56738233333337,1.739591304529755
2016-06-11,150.31953499999997,0.8335002002350702
2016-06-12,152.53949699999993,-0.07239325635809557
2016-06-13,181.7849180000001,5.139375580962392
2016-06-14,176.74070966666662,4.233873783986374
2016-06-15,224.6694656666666,3.3285660138037154
2016-06-16,185.65334966666663,2.4234510782466367
2016-06-17,200.32156766666665,1.5185277924724465
2016-06-18,272.4119586666667,0.6137949789185377
2016-06-19,222.5617,-0.29074853274234513
2016-06-20,250.8355393333333,4.922361954981469
2016-06-21,223.6275173333333,4.0181935648442755
2016-06-22,188.4667973333333,3.1142110085872576
2016-06-23,157.66248033333332,2.210413144382728
2016-06-24,166.27832966666662,1.3067988374187829
2016-06-25,115.15156900000004,0.4033669598561973
2016-06-26,125.21563366666663,-0.49988360921442165
2016-06-27,123.95909866666663,4.7145118768128205
2016-06-28,124.364959,3.8116205895046686
2016-06-29,121.16503533333334,2.9089072891148313
2016-06-30,132.1010966666666,2.0063708820300725
2016-07-01,153.82599533333334,1.1040102813566923
2016-07-02,142.31107800000004,0.20182440687924252
2016-07-03,131.89291699999998,-0.7001878149805076
2016-07-04,133.72240933333327,4.515438409423677
2016-07-05,142.1515633333334,3.6137702984098503
2016-07-06,133.06457800000007,2.7122726586957753
2016-07-07,126.80553700000002,1.8109444428467771
2016-07-08,128.86081066666665,0.9097846098639817
2016-07-09,134.7980623333333,0.008792125144771568
2016-07-10,114.12264200000004,-0.8920340395565143
2016-07-11,127.5513593333334,4.324770954460391
2016-07-12,134.42173166666663,3.4242743702907443
2016-07-13,126.49047266666662,2.5239410591543874
2016-07-14,119.0266386666667,1.6237700178452847
2016-07-15,114.22571500000002,0.7237602493214474
2016-07-16,101.223113,-0.17608923733294368
2016-07-17,97.20574100000005,-1.0757794269451777
2016-07-18,116.54362733333332,4.142154562336606
2016-07-19,131.91648633333335,3.242780036494123
2016-07-20,115.66361999999998,2.3435618893701577
2016-07-21,130.52636066666665,1.444499160119733
2016-07-22,148.02142966666662,0.5455908938016352
2016-07-23,130.53961366666672,-0.3531638586578616
2016-07-24,135.56908099999998,-1.2517660405010442
